"Industry","Short.name","Ticker","abs.change","percent.change","norm.per.change","Market.Cap.Nov5","Market.Cap.Nov7","P.E.Nov5","P.E.Nov7","Total.Return.Nov5","Total.Return.Nov7","Revenue.T12M.Nov5","Revenue.T12M.Nov7","EPS.T12M.Nov5","EPS.T12M.Nov7","percent.change.by.industry","sd"
"Utilities","SCANA CORP","SCG US Equity",-0.173632999999999,-1.14479255962965,4.01790569526321,6216658944,6145491456,15.167202,14.993569,3.35232,6.818889,4089000064,4089000064,3.17,3.17,-5.16269825489286,4.48952071845579
"Utilities","ONEOK INC","OKE US Equity",-1.230769,-4.39560357142857,0.76709468346429,9682289664,9256695808,28,26.769231,11.529856,7.420758,13043671808,13043671808,1.76,1.76,-5.16269825489286,4.48952071845579
"Utilities","PEPCO HOLDINGS","POM US Equity",-0.271929999999998,-1.59383140999599,3.56886684489687,4463229952,4392093184,17.061403,16.789473,-0.815909,-1.709292,5181000064,5181000064,1.14,1.14,-5.16269825489286,4.48952071845579
"Utilities","AES CORP","AES US Equity",0,0,5.16269825489286,8220770304,7491687936,NA,NA,3.650705,-14.623775,17787999488,17787999488,-1.74,-1.74,-5.16269825489286,4.48952071845579
"Utilities","TECO ENERGY INC","TE US Equity",-0.233872,-1.63197109188239,3.53072716301047,3848699904,3785890304,14.330646,14.096774,6.026254,-5.254303,3127200000,3127200000,1.03,1.03,-5.16269825489286,4.48952071845579
"Utilities","EXELON CORP","EXC US Equity",0.150183,1.32130057087174,6.4839988257646,26508404736,26858661888,11.366301,11.516484,4.337595,-24.527564,21196000256,21196000256,1.88,1.88,-5.16269825489286,4.48952071845579
"Utilities","EDISON INTL","EIX US Equity",-1.463965,-6.74414262507379,-1.58144437018093,15700841472,14641954816,21.707207,20.243242,6.638637,10.944388,1.2996e+10,1.2996e+10,-1.48,-1.48,-5.16269825489286,4.48952071845579
"Utilities","NISOURCE INC","NI US Equity",-2.038168,-9.81978659768393,-4.65708834279107,8422242304,7595196416,20.755726,18.717558,10.210614,6.989448,5171400064,5171400064,1.04,1.04,-5.16269825489286,4.48952071845579
"Utilities","DUKE ENERGY CORP","DUK US Equity",-1.528519,-9.61430540541798,-4.45160715052512,48480137216,44305666048,15.898382,14.369863,7.899682,-1.247464,17296999936,14539000064,3.16,3.36,-5.16269825489286,4.48952071845579
"Utilities","ENTERGY CORP","ETR US Equity",0.0772069999999996,0.647757715609299,5.81045597050216,11524205568,11598855168,11.919117,11.996324,1.709798,-6.194557,10354850816,10354850816,3.97,3.97,-5.16269825489286,4.48952071845579
"Utilities","SOUTHERN CO","SO US Equity",0.439014,2.65343609318353,7.81613434807639,38469382144,37411713024,16.545113,16.984127,3.941975,-3.540393,16536999936,16529999872,2.68,2.54,-5.16269825489286,4.48952071845579
"Utilities","CENTERPOINT ENER","CNP US Equity",0.0569109999999995,0.340469527405966,5.50316778229883,8788202496,8818122752,16.715446,16.772357,6.805192,5.884104,7458999808,7458999808,0.92,0.92,-5.16269825489286,4.48952071845579
"Utilities","METROPCS COMMUNI","PCS US Equity",-0.175438,-1.9940113056638,3.16868694922906,3600983040,3579136768,8.798245,8.622807,0.905434,13.248843,5055094016,5055094016,1.25,1.25,-5.16269825489286,4.48952071845579
"Utilities","DOMINION RES/VA","D US Equity",-0.802013000000002,-4.50086699210813,0.661831262784729,31126622208,28650055680,17.819078,17.017065,4.575288,-3.164275,13123000064,13133999872,1.02,2.03,-5.16269825489286,4.48952071845579
"Utilities","AMERICAN ELECTRI","AEP US Equity",-1.060201,-7.00707547403628,-1.84437721914342,21952669696,20414429184,15.130435,14.070234,5.998129,6.664314,1.4776e+10,1.4776e+10,3.19,3.19,-5.16269825489286,4.48952071845579
"Utilities","FIRSTENERGY CORP","FE US Equity",-0.287944999999999,-2.41791296940822,2.74478528548464,16933583872,17690554368,11.908824,11.620879,-3.04118,0.193446,16161000192,16569000192,2.54,2.74,-5.16269825489286,4.48952071845579
"Utilities","INTEGRYS ENERGY","TEG US Equity",-0.937685999999999,-5.69780325350213,-0.53510499860927,4341847040,4094457600,16.456974,15.519288,6.204515,0.221256,4152899968,4152899968,3.21,3.21,-5.16269825489286,4.48952071845579
"Utilities","SEMPRA ENERGY","SRE US Equity",-1.979594,-11.5278077759597,-6.36510952106684,18315429888,16204063744,17.172337,15.192743,6.752186,25.342125,9583000064,9583000064,3.57,3.57,-5.16269825489286,4.48952071845579
"Utilities","DTE ENERGY CO","DTE US Equity",-1.147582,-7.05017578718113,-1.88747753228827,11007534080,10231482368,16.277353,15.129771,6.527897,12.621247,8652999936,8652999936,3.97,3.97,-5.16269825489286,4.48952071845579
"Utilities","AT&T INC","T US Equity",-0.551178,-3.61657238400556,1.5461258708873,201696804864,191064965120,15.240342,14.689164,6.719656,17.260405,127434000384,127358998528,1.22,0.78,-5.16269825489286,4.48952071845579
